player_id,name,tournament_slug,id_source,event_result_found
e96f99c4-060b-4dc8-8800-155d8e8fdbbc,Nikita Hingorani,mumbai-city-open-5-01,api_member_ids,True
cf8b7d94-b472-4c15-b10e-a112da1d3143,Sanya Khan,mumbai-city-open-5-01,api_member_ids,True
27971b18-d7dd-4eff-8ce5-6ecc8ead85b0,Vera desai,mumbai-city-open-5-01,api_member_ids,True
477f11d3-787d-4419-b0f5-23b7f94a4a51,Vanshika Kaji,mumbai-city-open-5-01,api_member_ids,True
7a23263c-f0d4-4b39-a8ea-16d1a195f91e,Leesha Shah,mumbai-city-open-5-01,api_member_ids,True
481f14a2-6a1c-4826-a67c-e8c50be8bc51,Roshni Dadachanji,mumbai-city-open-5-01,api_member_ids,True
739a853c-ae03-4719-ba64-a326c87ccd84,Sahitra Ghurye,mumbai-city-open-5-01,api_member_ids,True
78d5d429-c5f3-45a9-896b-b7f9346bbc83,Pooja Kharat,mumbai-city-open-5-01,api_member_ids,True
d2d7929c-5515-4860-bcc3-871b25fdf56e,Aashna Sanghvi,mumbai-city-open-5-01,api_member_ids,True
d7b11e8a-e252-4721-9b62-227fb11e43c2,Shraddha Damani,mumbai-city-open-5-01,api_member_ids,True
261c3899-f32d-4861-a046-8b36ccf6123a,Tishya Sagar,mumbai-city-open-5-01,api_member_ids,True
a8f6711d-8415-49af-afc4-f8f9a3913a3e,Estelle Mehta,mumbai-city-open-5-01,api_member_ids,True
dbd6997d-2211-4a51-9d0e-0676e2966060,Kimaya Mehta,mumbai-city-open-5-01,api_member_ids,True
2fb6f01b-24d6-44e9-95d3-7eca645d317e,Teyjas Chaudhary,ipt-goa-grandslam-11-0,api_member_ids,True
5e02eee8-3dff-4b01-a9b2-62b430787c78,Vaibhav Malik,ipt-goa-grandslam-11-0,api_member_ids,True
7ab2bcb6-be63-4241-a6d3-b1cf30b170f4,Pratik Makkar,ipt-goa-grandslam-11-0,api_member_ids,True
6892cafd-242b-468e-a1aa-cd2523e083a6,Kushe Bahl,ipt-goa-grandslam-11-0,api_member_ids,True
ac9d1c3d-1aac-4acc-8ad0-1325faa75e44,Priynash Kothari,ipt-goa-grandslam-11-0,api_member_ids,True
6c67db09-ad9a-46d3-a0a3-5c4e7687587d,Aman Goyal,ipt-goa-grandslam-11-0,api_member_ids,True
50389e26-ef8f-483a-a55a-97f02076536c,Maurya Nagpal,ipt-goa-grandslam-11-0,api_member_ids,True
938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Sahil Kaushal,ipt-goa-grandslam-11-0,api_member_ids,True
a821843c-1fe8-46ab-a563-39a2ac3b982e,Vishnu Shetty,ipt-goa-grandslam-11-0,api_member_ids,True
fee9acbd-1e47-4ec5-a495-f49bad8748e6,Angad Puar,ipt-goa-grandslam-11-0,api_member_ids,True
6677f696-648f-478e-b018-13a839d6a34e,Shashank Tiwari,ipt-goa-grandslam-11-0,api_member_ids,True
b6fcd7bf-693d-40ad-adbc-a23632357bf9,Joshua Lobo Partner,ipt-goa-grandslam-11-0,api_member_ids,True
